date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:38:43	39293/39293	---M--	200	added ('OK')	image/png	etag:%22a30014f-997d-59dae107c3880%22	http://www.benchmarkexim.com/img/it/Eucalyptus.png	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/www.benchmarkexim.com/img/it/Eucalyptus.png	(from http://www.benchmarkexim.com/international-trade.html)
11:38:45	58223/58223	---M--	200	added ('OK')	image/png	etag:%22a300161-e36f-59dae107c3880%22	http://www.benchmarkexim.com/img/it/Rapeseed.png	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/www.benchmarkexim.com/img/it/Rapeseed.png	(from http://www.benchmarkexim.com/international-trade.html)
11:38:55	70658/70658	---M--	200	added ('OK')	image/png	etag:%22a30015a-11402-59dae107c3880%22	http://www.benchmarkexim.com/img/it/Lychee.png	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/www.benchmarkexim.com/img/it/Lychee.png	(from http://www.benchmarkexim.com/international-trade.html)
11:38:55	69781/69781	---M--	200	added ('OK')	image/png	etag:%22a300162-11095-59dae107c3880%22	http://www.benchmarkexim.com/img/it/Sunflower.png	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/www.benchmarkexim.com/img/it/Sunflower.png	(from http://www.benchmarkexim.com/international-trade.html)
11:38:55	61641/61641	---M--	200	added ('OK')	image/png	etag:%22a300158-f0c9-59dae107c3880%22	http://www.benchmarkexim.com/img/it/Karanj.png	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/www.benchmarkexim.com/img/it/Karanj.png	(from http://www.benchmarkexim.com/international-trade.html)
11:39:00	25119/25119	---M--	200	added ('OK')	image/png	etag:%22a30015f-621f-59dae107c3880%22	http://www.benchmarkexim.com/img/it/package.png	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/www.benchmarkexim.com/img/it/package.png	(from http://www.benchmarkexim.com/international-trade.html)
11:39:05	64140/64140	---M--	200	added ('OK')	image/png	etag:%22a300155-fa8c-59dae107c3880%22	http://www.benchmarkexim.com/img/it/Himalayan.png	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/www.benchmarkexim.com/img/it/Himalayan.png	(from http://www.benchmarkexim.com/international-trade.html)
11:39:05	31474/31474	---M--	200	added ('OK')	image/png	etag:%22a30015b-7af2-59dae107c3880%22	http://www.benchmarkexim.com/img/it/meat.png	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/www.benchmarkexim.com/img/it/meat.png	(from http://www.benchmarkexim.com/international-trade.html)
11:39:05	9406/9406	---M--	200	added ('OK')	image/svg+xml	etag:%22a300152-24be-59dae107c3880%22	http://www.benchmarkexim.com/img/it/freight.svg	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/www.benchmarkexim.com/img/it/freight.svg	(from http://www.benchmarkexim.com/international-trade.html)
11:39:06	2029/2029	---M--	200	added ('OK')	image/svg+xml	etag:%22a300159-7ed-59dae107c3880%22	http://www.benchmarkexim.com/img/it/Logistic.svg	C:/Users/vighnesh-pt3651/Documents/My%20Kindle%20Content/xprt/www.benchmarkexim.com/img/it/Logistic.svg	(from http://www.benchmarkexim.com/international-trade.html)
